Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-8198.058	-8450.55	252.4915	0.8126073	0.5601475	6.530998
6	-8191.661	-8443.183	251.5228	0.783188	0.5399845	7.086471
12	-8196.164	-8447.623	251.4597	0.7526799	0.6367115	7.06003
18	-8191.409	-8443.775	252.3659	0.7948936	0.633785	6.550376
24	-8191.443	-8442.664	251.2219	0.7774716	0.6034204	7.200002
30	-8199.842	-8451.71	251.8684	0.7185057	0.6964357	6.814834
36	-8207.484	-8458.116	250.6319	0.7442774	0.5771013	7.555007
42	-8208.202	-8458.996	250.7945	0.8147341	0.7098784	7.33147
48	-8204.462	-8456.875	252.4127	0.8380201	0.5415413	6.575473
54	-8203.955	-8456.886	252.9318	0.8730105	0.5777109	6.245026
60	-8198.295	-8450.664	252.3698	0.8689561	0.5643062	6.562964
66	-8201.9	-8455.485	253.5855	0.8989566	0.5637194	5.886163
72	-8205.375	-8456.657	251.2818	0.8729384	0.5637194	7.148107
78	-8199.957	-8451.643	251.6862	0.8212162	0.6223191	6.912002
84	-8205.233	-8456.966	251.7327	0.7957994	0.7221257	6.828476
90	-8194.228	-8446.373	252.1456	0.8458765	0.6068663	6.662634
96	-8200.905	-8453.435	252.5299	0.7858648	0.5882632	6.50185
102	-8218.516	-8468.501	249.9852	0.6801247	0.5060007	7.994315
108	-8204.529	-8456.175	251.6465	0.7703778	0.5060007	7.056114
114	-8201.359	-8452.251	250.8917	0.6877964	0.5719853	7.4502
120	-8209.707	-8461.201	251.4933	0.6722931	0.6970819	7.041422
126	-8220.354	-8471.688	251.3334	0.74948	0.723662	7.067495
132	-8218.47	-8468.04	249.5696	0.7275174	0.5608536	8.144329
138	-8214.254	-8465.149	250.896	0.7611141	0.5608917	7.417603
144	-8207.979	-8460.021	252.0423	0.8359791	0.5044995	6.808832
150	-8213.092	-8465.109	252.0168	0.8159181	0.532757	6.808832
156	-8217.002	-8468.863	251.8617	0.842869	0.6182265	6.808832
162	-8227.114	-8478.327	251.2125	0.8056829	0.6864994	7.128196
168	-8227.375	-8478.808	251.4332	0.718259	0.5907307	7.128196
174	-8225.855	-8477.029	251.1745	0.7639168	0.63294	7.210155
180	-8212.371	-8463.933	251.5617	0.785121	0.6141667	7.004775
186	-8215.934	-8467.414	251.4798	0.7402712	0.529776	7.141355
192	-8217.173	-8469.401	252.2288	0.8178485	0.6165994	6.625305
198	-8212.892	-8465.362	252.4698	0.8017663	0.6414382	6.48463
204	-8209.853	-8460.778	250.9248	0.7257597	0.5654814	7.417378
210	-8204.317	-8454.951	250.6338	0.7382764	0.622302	7.522005
216	-8212.352	-8464.842	252.4899	0.8223058	0.6534552	6.453664
222	-8217.001	-8467.026	250.0246	0.7580068	0.5653432	7.881811
228	-8212.044	-8462.297	250.2532	0.7580068	0.6005573	7.731753
234	-8205.22	-8455.54	250.32	0.7320872	0.5664004	7.736994
240	-8200.253	-8452.074	251.8211	0.7738373	0.6172036	6.868759
246	-8196.822	-8448.49	251.6677	0.8415296	0.6172036	6.914954
252	-8204.852	-8454.696	249.8448	0.7427138	0.5412876	8.005668
258	-8206.39	-8458.524	252.1343	0.7663077	0.6396498	6.686699
264	-8200.107	-8450.358	250.2502	0.6603793	0.5594368	7.81826
270	-8219.606	-8469.688	250.0824	0.7021645	0.599185	7.853943
276	-8214.682	-8464.731	250.0494	0.7700665	0.564473	7.862821
282	-8228.279	-8478.59	250.3114	0.8315536	0.6317022	7.637527
288	-8211.491	-8462.808	251.3173	0.7488793	0.5380563	7.217005
294	-8209.387	-8462.769	253.3814	0.8534012	0.5121374	6.066588
300	-8192.86	-8444.327	251.4668	0.8108677	0.5722724	7.075068
306	-8187.107	-8438.233	251.1252	0.6779872	0.5801145	7.323705
312	-8194.049	-8447.19	253.1418	0.8728288	0.527751	6.172806
318	-8192.702	-8445.52	252.8186	0.8934025	0.5565319	6.312862
324	-8195.713	-8448.043	252.33	0.8597523	0.5918341	6.567228
330	-8195.339	-8445.91	250.5703	0.6897307	0.5089052	7.674157
336	-8193.724	-8444.313	250.5892	0.6897307	0.5533327	7.62637
342	-8201.411	-8451.951	250.5398	0.7072311	0.5742748	7.62637
348	-8214.463	-8464.952	250.4893	0.7577726	0.5742748	7.62637
354	-8207.311	-8458.572	251.2607	0.7615247	0.5980877	7.191881
360	-8195.838	-8446.789	250.9503	0.747503	0.5039934	7.444084
366	-8207.663	-8458.548	250.8856	0.8121375	0.5039934	7.444084
372	-8214.532	-8467.067	252.5351	0.8391316	0.5782039	6.478274
378	-8210.659	-8461.9	251.2406	0.7350417	0.6378936	7.186412
384	-8204.666	-8456.008	251.3425	0.7481169	0.5590393	7.186412
390	-8203.989	-8454.628	250.6389	0.736643	0.6557602	7.495229
396	-8215.621	-8467.883	252.2615	0.8816124	0.5572515	6.620527
402	-8211.969	-8462.249	250.28	0.7117196	0.5903013	7.750184
408	-8213.07	-8464.011	250.9413	0.7403974	0.6285046	7.351315
414	-8212.548	-8464.726	252.1779	0.8010077	0.5528524	6.712939
420	-8224.704	-8477.01	252.3066	0.9018105	0.5587304	6.58399
426	-8209.98	-8461.942	251.9622	0.81634	0.5587304	6.816238
432	-8209.299	-8461.635	252.3368	0.8232539	0.5408116	6.625142
438	-8214.029	-8465.944	251.9149	0.7885533	0.560922	6.854943
444	-8214.582	-8466.442	251.8593	0.7410462	0.6603367	6.833498
450	-8199.905	-8450.902	250.9963	0.7843142	0.4958816	7.406848
456	-8200.316	-8452.652	252.3351	0.8351819	0.5012588	6.653974
462	-8201.49	-8453.26	251.77	0.8401664	0.6365591	6.845809
468	-8202.234	-8453.284	251.0499	0.8104085	0.5548334	7.313572
474	-8198.833	-8451.053	252.22	0.8419176	0.5848173	6.641985
480	-8199.695	-8450.806	251.1113	0.6907011	0.5906126	7.315974
486	-8202.174	-8452.848	250.674	0.6907011	0.6129616	7.533033
492	-8219.393	-8471.225	251.8319	0.7647809	0.6458143	6.846159
498	-8208.124	-8459.986	251.8623	0.787499	0.6081513	6.846159
504	-8215.754	-8469.109	253.3551	0.851832	0.6081513	6.001781
510	-8216.406	-8469.536	253.1302	0.9141794	0.6672364	6.045537
516	-8214.164	-8465.461	251.2974	0.8704199	0.7531071	7.001922
522	-8214.026	-8465.598	251.5725	0.8739414	0.550716	7.001922
528	-8212.738	-8464.3	251.5615	0.877186	0.6037481	6.9634
534	-8216.25	-8468.141	251.8913	0.8513929	0.5248957	6.86412
540	-8207.25	-8458.14	250.89	0.8513929	0.6143039	7.330117
546	-8208.193	-8459.201	251.0083	0.8513929	0.5827757	7.291236
552	-8220.426	-8473.107	252.6819	0.8770703	0.6540625	6.319356
558	-8224.924	-8478.375	253.4518	0.9256565	0.5910107	5.922305
564	-8209.649	-8461.749	252.0995	0.8083975	0.6117572	6.704025
