Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	tree_length
0	-8198.058	-8450.55	252.4915	0.0930306	0.011655	0.104097	0.0262753	0.0192704	0.0135428	0.0468493	0.0427993	0.010662	0.0697463	0.0468348	0.126769	0.00999952	0.0362783	0.0195734	0.00160124	0.0664002	0.0184432	0.0111025	0.0235611	0.0289144	0.00143618	0.0302778	0.102815	0.0116102	0.0449225	0.00242001	0.0179779	0.0224418	0.0136088	0.021637	0.0181654	0.0355803	0.0371037	0.0578564	0.0178838	0.0185329	0.0524581	0.0325323	0.0590522	0.0308802	0.00351547	0.0187025	0.0510262	0.0831991	0.0281616	0.0343692	0.047909	0.136098	0.0288357	0.0146602	0.0274933	0.0103679	0.0688052	0.0873535	0.0489622	0.00982828	0.177356	0.140036	0.0667268	0.0856528	0.135737	0.116902	0.200067	0.0741055	0.19917	0.16248	0.0810115	0.0472991	0.0584394	0.139414	0.040617	0.0430325	0.0608468	0.0370957	0.0062212	0.0621692	0.0339948	0.0238673	0.0342083	0.0459164	0.0281669	0.0597047	0.0353417	0.0433818	0.0158194	0.0383098	0.0336341	0.00359747	0.0619412	0.0258443	0.0240697	0.0388451	0.0330751	0.0296934	0.0173122	0.0220973	0.0302844	0.0832016	0.120624	0.0967066	0.0120216	0.0445783	0.0140525	0.0267277	0.0745272	0.0931109	0.104836	0.115672	0.0232912	0.0197143	0.0610474	0.0020667	0.0571651	0.0851568	0.030402	0.0609155	0.072815	0.0615535	0.0597041	0.0156386	0.0304003	0.0233888	0.0322555	0.0787454	5.76714e-05	0.00681249	0.0442821	0.0154351	0.0274678	0.0138023	0.0156301	0.055277	0.0546733	0.02787	0.782245	1.18473	0.325032	0.57805	0.842825	1.18649	1.72995	3.07662	0.8126073	0.5601475	0.0142445	0.00178456	0.015939	0.00402316	0.00295061	0.00207362	0.00717338	0.00655326	0.00163252	0.0106793	0.00717115	0.0194104	0.00153109	0.00555479	0.002997	0.000245175	0.0101669	0.00282395	0.00169997	0.00360758	0.00442726	0.000219902	0.00463601	0.0157427	0.00177771	0.00687836	0.000370542	0.00275271	0.0034362	0.00208372	0.00331298	0.00278142	0.00544791	0.00568116	0.00885874	0.0027383	0.00283768	0.00803217	0.00498121	0.00904184	0.00472825	0.000538274	0.00286365	0.00781293	0.0127391	0.004312	0.00526247	0.00733562	0.0208388	0.00441521	0.00224472	0.00420966	0.00158749	0.0105352	0.0133752	0.00749689	0.00150487	0.0271561	0.0214418	0.0102169	0.0131148	0.0207835	0.0178995	0.0306335	0.0113467	0.030496	0.0248782	0.0124041	0.00724225	0.008948	0.0213465	0.00621911	0.00658896	0.00931662	0.00567994	0.000952566	0.0095191	0.00520515	0.00365447	0.00523784	0.00703053	0.0043128	0.00914175	0.00541137	0.00664245	0.0024222	0.00586583	0.00514992	0.00055083	0.00948418	0.00395717	0.00368546	0.0059478	0.00506432	0.00454653	0.00265077	0.00338344	0.00463703	0.0127395	0.0184694	0.0148073	0.0018407	0.00682565	0.00215166	0.00409244	0.0114113	0.0142568	0.0160521	0.0177113	0.00356626	0.00301857	0.00934734	0.000316445	0.00875289	0.0130389	0.00465504	0.00932714	0.0111491	0.00942482	0.00914165	0.00239452	0.00465478	0.0035812	0.00493883	0.0120572	8.83042e-06	0.0010431	0.0067803	0.00236337	0.00420575	0.00211336	0.00239322	0.00846379	0.00837136	0.00426734	6.530998
36	-8207.484	-8458.116	250.6319	0.130011	0.0169659	0.198919	0.126122	0.0568127	0.0201669	0.0345525	0.0310718	0.0207315	0.0466604	0.0403623	0.0812226	0.0689089	0.0973253	0.0434903	0.00236056	0.031772	0.0510864	0.0172527	0.0095087	0.0146782	0.00473669	0.0284841	0.111043	0.033578	0.0275749	0.0021367	0.0194167	0.0121692	0.0104477	0.0253783	0.0138268	0.0401411	0.131713	0.0354941	0.0118218	0.00860429	0.0406014	0.0505074	0.0790889	0.0156116	0.0297767	0.00337004	0.0449526	0.0896537	0.0445828	0.0479727	0.0129587	0.139972	0.0200131	0.0143317	0.0289826	0.0164984	0.0924233	0.0682529	0.0280566	0.0319184	0.126495	0.139418	0.0821801	0.12196	0.214618	0.0966974	0.207374	0.123276	0.267732	0.125307	0.115474	0.0651872	0.0454846	0.150571	0.0438674	0.0472941	0.0227114	0.0141216	0.0158047	0.0761133	0.020571	0.0115362	0.0726492	0.0555154	0.0450774	0.0746733	0.0693705	0.0576264	0.0159974	0.0611049	0.0268069	0.000377284	0.0566526	0.0194607	0.0205978	0.0566963	0.0954275	0.0205908	0.00359983	0.0142764	0.0280162	0.0711721	0.130277	0.134063	0.011683	0.0224189	0.0415278	0.0246872	0.0901854	0.078175	0.124715	0.139435	0.0117798	0.0226234	0.0763243	0.0232023	0.0474438	0.173243	0.0559121	0.0317954	0.0331408	0.0832772	0.0698167	0.0149103	0.0636083	0.0156106	0.0640339	0.0751317	0.000253352	0.0112929	0.0573466	0.0266374	0.062206	0.0415405	0.0168694	0.0583481	0.0188643	0.0470716	0.797258	1.172	0.357246	0.605314	0.855031	1.16955	1.65203	2.79919	0.7442774	0.5771013	0.0172086	0.00224565	0.0263294	0.0166939	0.00751988	0.00266934	0.00457346	0.00411274	0.00274407	0.00617609	0.00534246	0.0107508	0.00912096	0.0128822	0.00575649	0.000312449	0.00420543	0.00676192	0.00228361	0.0012586	0.00194285	0.000626961	0.00377022	0.014698	0.00444447	0.00364988	0.00028282	0.00257004	0.00161074	0.00138288	0.00335914	0.00183014	0.00531317	0.0174338	0.00469809	0.00156476	0.00113889	0.00537411	0.00668528	0.0104684	0.00206639	0.00394132	0.000446067	0.00595004	0.0118668	0.00590109	0.00634978	0.00171524	0.018527	0.00264898	0.00189698	0.00383621	0.00218377	0.0122334	0.00903413	0.00371365	0.0042248	0.0167431	0.0184538	0.0108776	0.0161429	0.0284074	0.0127991	0.0274485	0.0163171	0.0354376	0.0165859	0.0152844	0.00862835	0.00602045	0.0199299	0.00580641	0.00625996	0.00300613	0.00186918	0.00209195	0.0100746	0.00272283	0.00152695	0.00961603	0.00734816	0.00596656	0.00988395	0.00918205	0.00762758	0.00211746	0.008088	0.00354823	4.99383e-05	0.00749869	0.00257587	0.00272638	0.00750447	0.012631	0.00272544	0.000476483	0.00188966	0.00370829	0.00942051	0.0172438	0.017745	0.00154639	0.00296743	0.00549673	0.00326766	0.0119372	0.0103474	0.0165076	0.018456	0.00155921	0.00299449	0.0101025	0.00307111	0.00627978	0.0229309	0.00740067	0.00420852	0.0043866	0.0110228	0.00924111	0.00197357	0.00841936	0.00206625	0.00847569	0.00994462	3.35343e-05	0.00149476	0.00759054	0.0035258	0.00823375	0.00549841	0.00223287	0.00772311	0.00249693	0.00623051	7.555007
72	-8205.375	-8456.657	251.2818	0.0963243	0.0338722	0.18831	0.0854859	0.0510679	0.0190307	0.0472244	0.0313155	0.0254631	0.0305945	0.0507355	0.0477097	0.0104751	0.0311419	0.032416	0.00675654	0.0285978	0.0442612	0.0523676	0.00979869	0.0135715	0.000774087	0.0375036	0.109833	0.00929656	0.0219907	0.00232119	0.0112384	0.0260067	0.00660184	0.0162449	0.0194187	0.0389674	0.0457577	0.00560179	0.00725065	0.0363839	0.0533412	0.0647951	0.102707	0.00290027	0.0130232	0.00765978	0.0546264	0.050761	0.039145	0.0697956	0.0231305	0.151512	0.0117691	0.0263469	0.0159451	0.0154636	0.046924	0.060128	0.0275815	0.01721	0.183058	0.0852	0.0514184	0.0647245	0.212815	0.129964	0.145844	0.136644	0.265483	0.133358	0.175241	0.0342607	0.00679402	0.114616	0.0735861	0.0190463	0.0298931	0.0225697	0.0149804	0.0459793	0.0288148	0.0125209	0.0527933	0.0619872	0.0215611	0.074046	0.0745085	0.0571423	0.0356474	0.0926973	0.0402065	0.0161892	0.0282091	0.00901821	0.0405099	0.0807833	0.0847765	0.0180774	0.0121262	0.0500537	0.018189	0.0870626	0.0582486	0.117396	0.0196162	0.0153864	0.0493181	0.0235734	0.0987313	0.109783	0.123668	0.124663	0.0559828	0.00693589	0.102146	0.0203778	0.0217887	0.171936	0.0308375	0.0673103	0.0328624	0.0985083	0.0493379	0.00804126	0.0590587	0.0321292	0.0126403	0.0723682	0.00217524	0.014756	0.0899878	0.0567716	0.0687528	0.0304207	0.0153795	0.0722432	0.0274339	0.0586695	0.785435	1.18203	0.299013	0.555	0.832193	1.20164	1.8018	3.34434	0.8729384	0.5637194	0.0134755	0.00473863	0.0263441	0.0119592	0.00714425	0.00266234	0.00660656	0.00438095	0.00356222	0.00428009	0.00709775	0.00667445	0.00146544	0.00435667	0.00453491	0.000945221	0.00400076	0.00619202	0.00732608	0.00137081	0.00189862	0.000108293	0.00524665	0.0153653	0.00130056	0.00307644	0.000324727	0.00157222	0.00363826	0.000923579	0.00227261	0.00271662	0.00545142	0.00640138	0.000783675	0.00101435	0.00509	0.00746229	0.00906465	0.0143685	0.00040574	0.00182191	0.00107158	0.00764208	0.00710132	0.00547628	0.00976421	0.00323589	0.0211961	0.00164646	0.00368585	0.00223067	0.00216331	0.00656454	0.00841174	0.00385857	0.00240763	0.0256093	0.0119192	0.00719329	0.00905478	0.0297722	0.0181816	0.0204032	0.0191161	0.0371403	0.0186565	0.0245157	0.00479297	0.000950464	0.0160344	0.0102945	0.00266452	0.00418195	0.00315744	0.00209571	0.00643237	0.0040311	0.00175163	0.00738564	0.00867184	0.00301634	0.0103588	0.0104235	0.00799405	0.00498697	0.0129681	0.00562478	0.00226483	0.00394637	0.00126162	0.00566723	0.0113014	0.01186	0.00252898	0.00169642	0.00700237	0.00254458	0.0121798	0.00814882	0.0164233	0.00274426	0.00215252	0.00689946	0.00329785	0.0138122	0.0153583	0.0173008	0.01744	0.00783183	0.000970311	0.0142899	0.00285079	0.00304818	0.0240534	0.00431408	0.00941652	0.00459736	0.013781	0.00690223	0.00112495	0.00826215	0.00449478	0.00176835	0.0101241	0.00030431	0.00206432	0.012589	0.00794218	0.00961833	0.00425576	0.00215155	0.0101066	0.00383792	0.0082077	7.148107
108	-8204.529	-8456.175	251.6465	0.150061	0.0821739	0.105586	0.0203505	0.0220695	0.0196658	0.0342439	0.0213724	0.000193575	0.0713809	0.0486526	0.0872259	0.0180858	0.0524568	0.104411	0.00691227	0.0189774	0.0370141	0.0403676	0.00114189	0.0102919	0.0149999	0.0465025	0.0994265	0.0284294	0.0770554	0.00377368	0.0353483	0.0188174	0.00651009	0.0229238	0.00697577	0.0361644	0.0221651	0.0247605	0.00677575	0.0221526	0.0467124	0.0605095	0.0381182	0.0262296	0.0044967	0.00713315	0.0392241	0.0562752	0.0604222	0.0673106	0.0480962	0.144733	0.0130126	0.0110839	0.0230377	0.0320216	0.0363861	0.0683066	0.0115324	0.0416966	0.109783	0.123307	0.0798369	0.0685693	0.144333	0.140989	0.169916	0.139128	0.257473	0.137109	0.0697335	0.0505001	0.0359669	0.0848668	0.0265285	0.0501862	0.0746937	0.0296113	0.0376047	0.0356182	0.0407868	0.0967914	0.0305143	0.0226315	0.0746922	0.0201952	0.0349242	0.0353698	0.0156828	0.0459233	0.0687641	0.0421652	0.0854798	0.0113933	0.0516879	0.0184323	0.0960179	0.0362715	0.0681129	0.0429463	0.178766	0.0945702	0.0294828	0.0134816	0.0187156	0.156291	0.014801	0.0718002	0.072033	0.0527278	0.00968775	0.0332016	0.0379414	0.0132046	0.0220447	0.029206	0.022719	0.02304	0.0891534	0.0348472	0.0312054	0.0554413	0.0399202	0.0202923	0.00213312	0.0428522	0.0855188	0.0394596	0.0495317	0.0231023	0.0981887	0.0770615	0.0566279	0.0374457	0.0523163	0.143975	0.0606004	0.0564347	0.732036	1.22733	0.34458	0.594751	0.850348	1.17599	1.68138	2.90208	0.7703778	0.5060007	0.0212669	0.0116458	0.0149637	0.0028841	0.00312771	0.00278706	0.00485308	0.00302892	2.74337e-05	0.0101162	0.0068951	0.0123617	0.00256314	0.00743424	0.0147973	0.000979615	0.00268949	0.00524568	0.00572094	0.00016183	0.00145858	0.00212581	0.00659038	0.0140908	0.00402904	0.0109204	0.00053481	0.0050096	0.00266682	0.000922617	0.00324878	0.000988613	0.00512525	0.00314126	0.00350908	0.000960267	0.0031395	0.00662013	0.00857548	0.00540215	0.00371729	0.000637277	0.00101092	0.00555888	0.00797538	0.0085631	0.00953932	0.00681625	0.0205117	0.00184415	0.00157082	0.00326493	0.00453813	0.00515668	0.00968048	0.00163438	0.00590929	0.0155586	0.0174753	0.0113146	0.00971772	0.020455	0.019981	0.0240807	0.0197174	0.0364894	0.0194313	0.00988271	0.00715692	0.00509727	0.0120274	0.00375965	0.00711244	0.0105857	0.00419655	0.00532938	0.00504785	0.00578034	0.0137174	0.00432452	0.00320736	0.0105855	0.00286209	0.0049495	0.00501265	0.00222258	0.0065083	0.00974532	0.0059757	0.0121143	0.00161468	0.00732526	0.00261225	0.0136078	0.00514043	0.00965304	0.0060864	0.0253349	0.0134026	0.00417834	0.00191063	0.0026524	0.0221497	0.00209761	0.0101756	0.0102086	0.00747264	0.00137296	0.00470537	0.00537709	0.00187137	0.0031242	0.00413911	0.00321976	0.00326526	0.0126349	0.00493858	0.00442247	0.00785721	0.00565754	0.00287585	0.000302308	0.00607306	0.0121198	0.00559226	0.00701969	0.00327409	0.0139154	0.0109212	0.00802537	0.00530685	0.00741432	0.0204043	0.00858835	0.00799798	7.056114
144	-8207.979	-8460.021	252.0423	0.107518	0.0301358	0.144779	0.0827978	0.064383	0.0232688	0.0406297	0.032874	0.0189862	0.0409934	0.0407161	0.0946787	0.023807	0.0213836	0.0253931	0.0104366	0.00927297	0.0353538	0.0175093	0.0173501	0.0073282	0.000595284	0.0173598	0.111674	0.0310255	0.0243061	0.00942176	0.0345382	0.0230331	0.0113776	0.0191355	0.0644225	0.0721688	0.0507556	0.0703817	0.0207156	0.0178756	0.038229	0.048853	0.0643705	0.00237865	0.00824206	0.00379479	0.0507311	0.0954241	0.0318148	0.0433935	0.0290226	0.158871	0.028162	0.00465399	0.0277964	0.00570034	0.121187	0.0692227	0.0324785	0.0321832	0.156976	0.107544	0.0614454	0.0970445	0.182455	0.0841621	0.168363	0.149072	0.225064	0.174358	0.129091	0.0271644	0.00129924	0.143546	0.0274012	0.00817618	0.00505928	0.0156832	0.0167487	0.0573972	0.0421946	0.0388373	0.0758614	0.0710761	0.0390165	0.0811258	0.0300826	0.0225714	0.0163846	0.0747173	0.0385524	0.0233979	0.00802737	0.00167772	0.0440243	0.0999986	0.0495624	0.00894604	0.0145578	0.0102634	0.0184301	0.0438953	0.0775941	0.089712	0.0180597	0.0725636	0.0446892	0.0131411	0.066395	0.105778	0.101658	0.11329	0.0316852	0.00148707	0.0673712	0.0266723	0.0313996	0.121962	0.0533571	0.0484239	0.0134457	0.045727	0.0292446	0.00497698	0.0483254	0.0346898	0.0279179	0.163133	0.00835591	0.0324809	0.0711438	0.0104988	0.0242217	0.0325618	0.0397445	0.028002	0.0250722	0.0279075	0.730592	1.22856	0.314694	0.569009	0.83869	1.19234	1.75744	3.17769	0.8359791	0.5044995	0.015791	0.00442598	0.0212635	0.0121604	0.00945581	0.00341745	0.00596721	0.00482814	0.00278847	0.00602062	0.00597989	0.0139053	0.00349649	0.00314057	0.00372944	0.00153281	0.0013619	0.00519234	0.00257156	0.00254818	0.00107628	8.74282e-05	0.0025496	0.0164014	0.00455666	0.00356978	0.00138376	0.00507257	0.00338282	0.00167101	0.0028104	0.00946161	0.0105993	0.00745437	0.0103368	0.00304246	0.00262535	0.00561462	0.00717494	0.00945396	0.000349347	0.00121049	0.000557333	0.00745078	0.0140147	0.00467257	0.00637312	0.00426249	0.0233331	0.00413609	0.000683522	0.00408241	0.000837197	0.0177985	0.0101666	0.00477005	0.00472668	0.0230547	0.0157948	0.00902436	0.0142527	0.0267968	0.0123607	0.0247271	0.0218939	0.0330547	0.0256076	0.0189593	0.00398959	0.000190817	0.0210824	0.00402436	0.00120082	0.000743047	0.00230337	0.00245985	0.00842982	0.00619703	0.00570396	0.0111416	0.0104388	0.00573028	0.0119148	0.00441817	0.00331502	0.00240637	0.0109736	0.00566212	0.0034364	0.00117896	0.000246403	0.00646576	0.0146866	0.00727913	0.00131389	0.00213808	0.00150737	0.00270679	0.00644681	0.0113961	0.0131758	0.00265239	0.0106573	0.00656341	0.00193001	0.0097513	0.0155354	0.0149304	0.0166387	0.00465355	0.000218403	0.00989467	0.00391731	0.0046116	0.0179124	0.00783645	0.00711192	0.00197474	0.00671583	0.00429509	0.000730959	0.00709746	0.00509483	0.00410025	0.023959	0.00122722	0.00477041	0.0104488	0.00154194	0.00355739	0.00478229	0.0058372	0.00411259	0.0036823	0.00409873	6.808832
180	-8212.371	-8463.933	251.5617	0.0728537	0.0550862	0.136546	0.0418177	0.0173753	0.0260579	0.0382332	0.0321358	0.0105892	0.0930244	0.0746681	0.0569647	0.0519923	0.0274125	0.0598912	0.00944492	0.0104978	0.0158579	0.0423302	0.00511006	0.0294571	0.0124876	0.0411096	0.127987	0.0412249	0.0486795	0.0154963	0.0101682	0.0265743	0.0240538	0.0119017	0.0278686	0.0728293	0.0581765	0.0308802	0.0187499	0.0102873	0.0422828	0.0481595	0.0703374	0.012303	0.00932869	0.0103219	0.0381902	0.0700255	0.044742	0.0268424	0.0446662	0.126736	0.0398666	0.019279	0.0170079	0.0245569	0.0491488	0.0998232	0.058064	0.020459	0.130407	0.0940276	0.085279	0.0624566	0.14915	0.0598831	0.173557	0.146815	0.227414	0.0979147	0.0997883	0.0433999	0.0118871	0.114675	0.0591544	0.0567853	0.0545514	0.0407144	0.00664345	0.0389899	0.0481447	0.0931939	0.106477	0.00600082	0.0352968	0.0281361	0.0114903	0.0554882	0.0271817	0.0491347	0.0559838	0.0532144	0.0123532	0.0188175	0.0289961	0.0219788	0.0736866	0.0655174	0.000851691	0.0700605	0.148659	0.121414	0.0172736	0.0274457	0.0102586	0.147298	0.0100217	0.0383463	0.0574063	0.0181035	0.021491	0.0377816	0.0352391	0.0146466	0.0384845	0.0347549	0.0669982	0.0292643	0.0557053	0.0194888	0.0176035	0.0194529	0.0732429	0.0110459	0.00265473	0.0674618	0.181807	0.0379028	0.0221621	0.0179022	0.108148	0.0641451	0.0265226	0.0537315	0.146326	0.197448	0.0208376	0.0128392	0.82898	1.14509	0.337626	0.588866	0.847714	1.17964	1.69818	2.96186	0.785121	0.6141667	0.0104006	0.0078641	0.0194933	0.00596988	0.00248049	0.00372002	0.00545816	0.0045877	0.00151171	0.0132801	0.0106596	0.00813227	0.00742241	0.0039134	0.00855005	0.00134835	0.00149867	0.00226386	0.00604305	0.000729511	0.00420529	0.00178272	0.0058688	0.0182714	0.00588526	0.00694947	0.00221225	0.00145162	0.00379375	0.00343391	0.00169909	0.00397851	0.0103971	0.00830526	0.00440846	0.00267673	0.00146861	0.00603629	0.00687523	0.0100414	0.00175637	0.00133176	0.00147356	0.00545203	0.00999682	0.00638736	0.00383201	0.00637653	0.0180929	0.00569134	0.00275226	0.00242804	0.00350573	0.00701647	0.0142507	0.0082892	0.00292072	0.0186169	0.0134234	0.0121744	0.00891629	0.0212926	0.0085489	0.0247769	0.0209593	0.0324656	0.0139783	0.0142458	0.00619576	0.001697	0.016371	0.00844487	0.00810665	0.00778774	0.00581237	0.000948418	0.00556618	0.00687313	0.0133043	0.0152007	0.000856675	0.00503896	0.0040167	0.00164035	0.00792148	0.00388045	0.00701446	0.00799224	0.00759687	0.00176354	0.00268638	0.00413948	0.00313769	0.0105195	0.00935325	0.000121587	0.0100018	0.0212225	0.017333	0.00246597	0.00391814	0.00146452	0.0210282	0.0014307	0.0054743	0.0081953	0.00258445	0.00306805	0.00539369	0.00503072	0.00209094	0.00549404	0.0049616	0.00956465	0.00417776	0.00795248	0.00278221	0.00251308	0.0027771	0.0104561	0.00157691	0.000378988	0.00963083	0.0259548	0.005411	0.00316385	0.00255571	0.0154392	0.00915733	0.00378637	0.0076707	0.0208895	0.0281877	0.00297478	0.00183292	7.004775
